"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"201014_s_at",1.77434891395953,7.84231826238318,12.1471659537511,5.92758337193454e-22,3.10057136800041e-20,39.3249297297351,"Upregulated"
"202503_s_at",1.68484415845989,9.16715696771963,12.0504327428657,9.78654012646398e-22,5.03633888309462e-20,38.8264135475634,"Upregulated"
"219888_at",1.25761223914602,7.27853608676635,12.0010435702884,1.26448600452566e-21,6.41834661477111e-20,38.5716456631428,"Upregulated"
"217428_s_at",2.46347495258867,7.19763244451402,11.9660206015344,1.51660143906591e-21,7.57722642751251e-20,38.3908883490835,"Upregulated"
"209064_x_at",1.20771262700844,8.89794933765421,11.9402512931781,1.73376156565368e-21,8.58520199276909e-20,38.2578403165549,"Upregulated"
"AFFX-HUMGAPDH/M33197_5_at",1.27047966088318,11.9747376295794,11.9154135076025,1.9725322888293e-21,9.68148391893905e-20,38.129562311428,"Upregulated"
"201004_at",1.01150426142857,11.4455769181308,11.8802341857386,2.36820371540831e-21,1.15219832730226e-19,37.9478087111969,"Upregulated"
"209186_at",1.04400422084377,11.1577524546636,11.8555874236462,2.69192964013788e-21,1.30117718375688e-19,37.8204264538531,"Upregulated"
"218856_at",1.32291589526038,9.93483593630841,11.763252240397,4.35183549406365e-21,2.06763220286184e-19,37.3428877780842,"Upregulated"
"218542_at",1.540978729905,6.80312370724299,11.7119506451036,5.68423551041528e-21,2.67783974373327e-19,37.0773537910852,"Upregulated"
"201416_at",1.36856863852568,9.79237734985981,11.6964353526712,6.16264755534091e-21,2.86088073907628e-19,36.9970185338374,"Upregulated"
"218313_s_at",1.48140734552568,8.62475551945794,11.6509502432215,7.81066926715056e-21,3.588559655256e-19,36.7614292094151,"Upregulated"
"209641_s_at",1.42515147358726,8.67829539904673,11.6013591724,1.01148026460277e-20,4.57176769495813e-19,36.5044468404448,"Upregulated"
"215380_s_at",1.12689672108832,9.79378784195327,11.5405352139285,1.38910872265756e-20,6.17834524290987e-19,36.1890812840282,"Upregulated"
"209955_s_at",1.3084065500197,8.04610792013084,11.5256514181907,1.50128838818859e-20,6.6375414988108e-19,36.111882033632,"Upregulated"
"202620_s_at",1.73783276065693,8.23122232171963,11.5195115328252,1.55016907788412e-20,6.81310011094516e-19,36.0800324919703,"Upregulated"
"204580_at",2.37732458910626,8.31861097442056,11.5159587288779,1.57917859503079e-20,6.92693634509272e-19,36.0616021189601,"Upregulated"
"201890_at",1.69447453913019,7.40702995441121,11.4169126885532,2.64864830700581e-20,1.14601612087399e-18,35.5475516358747,"Upregulated"
"204026_s_at",1.57499315690957,8.71355503511215,11.3887083786527,3.06914782994457e-20,1.3151888672049e-18,35.4010875924279,"Upregulated"
"202870_s_at",1.67433816748029,6.96739159946729,11.3602625777531,3.56103227848885e-20,1.52012418125607e-18,35.2533336151572,"Upregulated"
"201088_at",1.17866161076847,9.78570098892523,11.3332253163556,4.10159256421751e-20,1.73098081644808e-18,35.112863272127,"Upregulated"
"208051_s_at",1.21679338724525,8.58959273382243,11.3103039024818,4.62378063078811e-20,1.9403334048183e-18,34.9937521789985,"Upregulated"
"209836_x_at",1.0282040563962,8.63960581009346,11.259722545477,6.02395607577311e-20,2.4784942164765e-18,34.7308294128193,"Upregulated"
"214710_s_at",1.47127816885679,7.60720905746729,11.2110550720325,7.770780746902e-20,3.14258271112917e-18,34.4777589196166,"Upregulated"
"218982_s_at",1.00623775225616,8.54648879684112,11.1834015344052,8.98087100468902e-20,3.59283211126545e-18,34.3339204190012,"Upregulated"
"218039_at",1.59229444984166,8.50316092237383,11.166095310661,9.83242552505383e-20,3.91942643962029e-18,34.2438885587161,"Upregulated"
"201666_at",1.29506966575229,11.7996434876075,11.1344425784572,1.16045974015895e-19,4.56864388515227e-18,34.0791942000002,"Upregulated"
"202854_at",1.00831656891942,9.14916601787851,11.1333996172221,1.16681436461048e-19,4.58555987418258e-18,34.0737668984181,"Upregulated"
"219787_s_at",1.66432684778184,6.08571100642056,11.1330132968637,1.16917699741193e-19,4.58675546361443e-18,34.0717565771479,"Upregulated"
