"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Gene_Symbol"
"213870_at",-0.110293208400775,7.30697001307477,-3.18140947474792,0.00191175900494375,0.00512385445118614,-2.55124826511889,"Not Significant","COL11A2"
"51158_at",-0.249551196620689,8.37119478490654,-3.18089913387862,0.00191483872938106,0.0051314914500058,-2.55274106793366,"Not Significant","FAM174B"
"219962_at",0.247024266317382,4.58997672068224,3.18047753247697,0.00191738642630169,0.00513770102660903,-2.55397414841278,"Not Significant","ACE2"
"219301_s_at",0.278342753267065,4.47432013488785,3.17939913398599,0.00192391745202371,0.00515405582598331,-2.55712758258783,"Not Significant","CNTNAP2"
"219635_at",0.161491883681562,7.37201861573832,3.17939333534965,0.00192395262579227,0.00515405582598331,-2.55714453646397,"Not Significant","ZNF606"
"220654_at",-0.123565628464111,5.06654722556075,-3.17894272366359,0.0019266878088424,0.00516076264508177,-2.55846194279447,"Not Significant","PPY2P"
"219205_at",-0.135576858782196,8.30881028614019,-3.17806651143156,0.0019320167248742,0.00517441450485237,-2.56102318990039,"Not Significant","SRR"
"214441_at",0.129955500980648,6.5954037291028,3.17781163521858,0.00193356939593795,0.00517795058883372,-2.56176810609286,"Not Significant","STX6"
"203376_at",-0.146622333735047,9.16410976326168,-3.17512510441768,0.00195000617246916,0.00522133952669194,-2.56961690611645,"Not Significant","CDC40"
"217735_s_at",0.212868148687191,7.80228909769159,3.17464624820668,0.00195294953996176,0.00522859240646017,-2.57101532441234,"Not Significant","EIF2AK1"
"207782_s_at",0.248272073229064,8.0532446593458,3.17446707488304,0.00195405192059607,0.00523091529873163,-2.57153852472845,"Not Significant","PSEN1"
"209913_x_at",0.164253031352567,6.31646329950467,3.1742412780804,0.0019554419813898,0.00523400764820526,-2.5721978344239,"Not Significant","AP5Z1"
"219688_at",0.107448188104152,4.71948709663551,3.17416168802349,0.00195593217675006,0.00523469093136219,-2.57243022213808,"Not Significant","BBS7"
"216421_at",0.175480623125967,6.33626345240187,3.17397249927343,0.0019570978498284,0.00523718162456181,-2.57298259763748,"Not Significant",NA
"206787_at",0.212923002164672,4.60397839171963,3.17381441359129,0.00195807237939519,0.00523916028218817,-2.5734441403864,"Not Significant","BRDT"
"216847_at",-0.0797883837565093,4.74783967854206,-3.17285470691313,0.00196399825438463,0.00525438505252165,-2.57624566522269,"Not Significant",NA
"212973_at",0.219330994520759,8.23643874071963,3.17280877478476,0.00196428228836819,0.00525451407343439,-2.5763797302337,"Not Significant","RPIA"
"219582_at",0.225914242744898,7.18980185141121,3.17222340024498,0.00196790546306868,0.00526357429282911,-2.57808815896505,"Not Significant","OGFRL1"
"211520_s_at",-0.099545722357495,4.88340773956075,-3.1719751008982,0.0019694441892703,0.00526705771357539,-2.57881274719824,"Not Significant","GRIA1"
"202412_s_at",0.397772927561576,7.84484235047664,3.17181307411725,0.00197044888276569,0.00526911225905051,-2.57928554908594,"Not Significant","USP1"
"210930_s_at",0.166662296972554,5.14253177101869,3.17108710261494,0.00197495633634392,0.00528053180258598,-2.58140372260756,"Not Significant","ERBB2"
"203575_at",-0.173122696573187,7.61381790733645,-3.1710255526079,0.00197533893248835,0.00528092110769501,-2.58158328911346,"Not Significant","CSNK2A2"
"217883_at",0.243118012442295,10.6878389673458,3.17081433680768,0.00197665237890195,0.00528379857954319,-2.58219946986998,"Not Significant","MMADHC"
"201480_s_at",0.164384356875792,8.46245289148598,3.16989862554644,0.00198235613882901,0.0052984097207061,-2.5848704843815,"Not Significant","SUPT5H"
"221523_s_at",-0.474141451350457,7.30658311258879,-3.16937148895143,0.00198564649661482,0.00530656762821636,-2.586407785172,"Not Significant","RRAGD"
"214232_at",-0.116701054500704,7.05193020892523,-3.16843835928682,0.00199148350463247,0.00532152859260406,-2.58912857285943,"Not Significant","ABCF2"
"203133_at",0.208105040062631,10.6917966861963,3.16779308774331,0.00199552920663685,0.0053316999174447,-2.59100964477368,"Not Significant","SEC61B"
"210350_x_at",0.147514807487685,5.58100890337383,3.16774013524898,0.00199586154572919,0.00533194854615557,-2.59116399582338,"Not Significant","ING1"
"206919_at",0.13490867573399,4.93531873493458,3.16689062305908,0.00200120027792739,0.00534557010226038,-2.59363994331359,"Not Significant","ELK4"
"205122_at",0.189390948842012,4.5136782281215,3.16550678830451,0.00200992540311813,0.00536823298066418,-2.59767202134923,"Not Significant","TMEFF1"
"215600_x_at",-0.247818119330753,7.500216911,-3.1649439804319,0.00201348403976522,0.00537709310379774,-2.5993114556223,"Not Significant","FBXW12"
"218152_at",-0.237498963805419,7.5082121507757,-3.16425075732229,0.00201787534930726,0.00538817452469907,-2.60133045102238,"Not Significant","HMG20A"
"201481_s_at",0.205089272702323,9.75613163605608,3.16338482081188,0.00202337325023108,0.00540220778036175,-2.60385195411382,"Not Significant","PYGB"
"205990_s_at",0.423434514739972,8.32858260387851,3.16291027980234,0.0020263920572225,0.00540961952930261,-2.60523351744397,"Not Significant","WNT5A"
"200666_s_at",-0.317014029403942,10.4410057192897,-3.16273566681859,0.00202750391713793,0.00541193936099479,-2.60574183671182,"Not Significant","DNAJB1"
"209515_s_at",-0.327648923861013,9.60249344675701,-3.16212772063005,0.00203137948470864,0.00542163481348218,-2.60751145890456,"Not Significant","RAB27A"
"212117_at",-0.169702879010204,9.23092606203738,-3.16167748623837,0.00203425410323528,0.0054286567883104,-2.608821828272,"Not Significant","RHOQ"
"219507_at",0.249038592060169,7.24495838328972,3.16149334202996,0.00203543090160085,0.00543114678246578,-2.60935771986481,"Not Significant","RSRC1"
"221478_at",-0.266199529789936,9.61208562375701,-3.16144293553957,0.00203575314144817,0.00543135623214674,-2.60950440697716,"Not Significant","BNIP3L"
"206085_s_at",0.12805983453765,5.4605079272243,3.16139114566649,0.00203608427444505,0.00543158935561582,-2.60965511782579,"Not Significant","CTH"
"217448_s_at",0.139547003319845,5.10371348080374,3.16124357862143,0.00203702806029083,0.00543345657977741,-2.61008453328556,"Not Significant","TOX4"
"201740_at",0.183817796148486,10.3324760533178,3.16034631154903,0.00204277542374542,0.00544813462206094,-2.61269519383777,"Not Significant","NDUFS3"
"201337_s_at",-0.36746027055278,8.07725837578505,-3.16018455751566,0.00204381312798149,0.00545024987204543,-2.61316576288241,"Not Significant","VAMP3"
"218038_at",-0.119711326379311,8.59662571831776,-3.15984234276772,0.00204601016208286,0.00545545583842198,-2.61416125583514,"Not Significant","DMAC2"
"219222_at",0.168380043632652,7.82167035988785,3.15969277925067,0.00204697105628611,0.00545736492548736,-2.61459630372105,"Not Significant","RBKS"
"210537_s_at",0.134888117094652,5.2162690918972,3.15932683520674,0.00204932389127331,0.00546298412121584,-2.6156606835692,"Not Significant","TADA2A"
"221137_at",-0.115231328611893,5.49399471671028,-3.15915175995375,0.00205045042592179,0.00546533335416451,-2.61616986883755,"Not Significant",NA
"205448_s_at",-0.125480555281491,8.26024059133645,-3.1587432530698,0.00205308123400279,0.00547155778038636,-2.61735787069472,"Not Significant","MAP3K12"
"201334_s_at",-0.235371633083743,10.1377796718879,-3.15866455131852,0.00205358843841032,0.00547155778038636,-2.61758673302195,"Not Significant","ARHGEF12"
"214404_x_at",0.197834864979944,8.03167911115888,3.15863818132018,0.00205375840960612,0.00547155778038636,-2.61766341512483,"Not Significant","SPDEF"
"201506_at",0.419812880045038,10.9134106571589,3.15862684418979,0.00205383148855154,0.00547155778038636,-2.61769638254017,"Not Significant","TGFBI"
"212501_at",-0.263530186214989,11.9109755998411,-3.15859862324057,0.00205401341080339,0.00547155778038636,-2.61777844624426,"Not Significant","CEBPB"
"212007_at",0.310620262393385,9.48156807419626,3.15675893787498,0.00206590506160616,0.00550257739514346,-2.62312675329365,"Not Significant","UBXN4"
"211285_s_at",-0.230589981146024,8.9299074961028,-3.15662467433802,0.00206677543782225,0.00550412761666938,-2.62351698094757,"Not Significant","UBE3A"
"220488_s_at",-0.156730199217452,7.78869435814953,-3.15659295642497,0.002066981102019,0.00550412761666938,-2.62360916484684,"Not Significant","BCAS3"
"207650_x_at",-0.158178273124912,7.31828945385047,-3.15612122871239,0.00207004211001809,0.00551162006661883,-2.6249800878917,"Not Significant","PTGER1"
"218900_at",0.131225396136874,7.50890840481308,3.15470716913311,0.00207924312137409,0.00553545692635351,-2.62908857140665,"Not Significant","CNNM4"
"204398_s_at",0.19618208835468,7.53737889246729,3.15464633191191,0.00207963982941364,0.00553585166871629,-2.62926529674995,"Not Significant","EML2"
"203922_s_at",-0.358016809865939,8.01600272481308,-3.15253416839268,0.00209345657072398,0.00557159741745203,-2.635399139448,"Not Significant","CYBB"
"211141_s_at",0.12675893148874,5.51326454302804,3.15251712245919,0.00209356842329695,0.00557159741745203,-2.63544862791208,"Not Significant","CNOT3"
"211347_at",-0.151895140977832,7.37126615196262,-3.15229093053992,0.00209505318316267,0.00557488298070382,-2.63610529664834,"Not Significant","CDC14B"
"210117_at",0.280136815138635,5.86479011196262,3.15172785820547,0.00209875353337112,0.0055840626846697,-2.63773980910687,"Not Significant","SPAG1"
"200837_at",0.256253901550316,9.88373729991589,3.15163153107639,0.00209938717610434,0.00558508171503497,-2.63801940763874,"Not Significant","BCAP31"
"222376_at",-0.139932362649191,6.30741658595327,-3.15071248726719,0.00210544162466903,0.0056005199620986,-2.64068666119748,"Not Significant",NA
"202321_at",0.194968376326882,7.5688686052243,3.14995080379398,0.0021104717183859,0.00561323004306435,-2.64289673252219,"Not Significant","GGPS1"
"214352_s_at",0.339070117840605,10.4016036238411,3.14971078556355,0.00211205909233519,0.00561678156755042,-2.64359306805497,"Not Significant","KRAS"
"208798_x_at",-0.375227555312454,9.32397863557009,-3.1491734040553,0.00211561712061019,0.00562557235066312,-2.64515194726911,"Not Significant","GOLGA8A"
"209078_s_at",0.189397159340253,8.28391512268224,3.14911170859821,0.00211602596556588,0.005625988138731,-2.64533090422197,"Not Significant","TXN2"
"AFFX-HSAC07/X00351_5_at",0.36453373103026,12.7283605140561,3.14876514929415,0.00211832391874303,0.00563142589851479,-2.64633609740808,"Not Significant","ACTB"
"219199_at",0.147128222321252,5.87481270571963,3.14807913249981,0.00212287957809755,0.00564286360953688,-2.64832561362856,"Not Significant","AFF4"
"213562_s_at",0.321852006353976,5.25553011438318,3.14802246421461,0.00212325630444858,0.00564319182156818,-2.64848994110794,"Not Significant","SQLE"
"209348_s_at",-0.297233716061576,7.99649681986916,-3.14796942895628,0.00212360893502192,0.00564331752883919,-2.64864373125634,"Not Significant","MAF"
"220171_x_at",0.164415168866291,4.81176332637383,3.14793917534307,0.00212381011519299,0.00564331752883919,-2.64873145886637,"Not Significant","GPALPP1"
"208214_at",-0.202799750096763,5.14053450023364,-3.14751655146432,0.00212662232838994,0.00565011629229915,-2.64995688486286,"Not Significant","ADRB1"
"208950_s_at",0.248039200483813,8.24979196972897,3.14737273517312,0.00212758009632738,0.00565198703939711,-2.65037385853268,"Not Significant","ALDH7A1"
"206645_s_at",0.472364142177692,5.94473528040187,3.14691156790908,0.00213065401986735,0.00565947830786795,-2.65171083662477,"Not Significant","NR0B1"
"57540_at",0.190797431883884,6.81994687708411,3.14667070231101,0.00213226115721699,0.00566301676904661,-2.65240906949756,"Not Significant","RBKS"
"200962_at",-0.2237839042076,8.41940783273832,-3.14663575298905,0.00213249444460217,0.00566301676904661,-2.65251037859214,"Not Significant","RPL31"
"222309_at",0.198363089768121,4.46522068875701,3.14640960843351,0.00213400453736523,0.00566635165706736,-2.65316589086015,"Not Significant","C6orf62"
"221901_at",0.184953010082688,7.49566331990654,3.14507976979134,0.0021429047373648,0.00568930611970689,-2.65701982485661,"Not Significant","SHISAL1"
"200033_at",-0.186166957927514,11.7463624072897,-3.14477196919888,0.00214496966338645,0.00569410996059569,-2.65791165201308,"Not Significant","DDX5"
"210293_s_at",0.224394992102041,8.77000922751402,3.14390519928448,0.00215079446017003,0.00570889254984737,-2.66042265695874,"Not Significant","SEC23B"
"207339_s_at",0.384509432612597,8.44502442391589,3.14362184441025,0.00215270182515608,0.00571327474630215,-2.66124340208947,"Not Significant","LTB"
"212218_s_at",-0.353763274864883,9.99967861262617,-3.14357068817391,0.00215304634393824,0.00571350859616242,-2.66139157096346,"Not Significant","FASN"
"213472_at",0.131008648343772,4.84886158735514,3.14345370290469,0.00215383439010316,0.00571430599049145,-2.66173039944283,"Not Significant","HNRNPH1"
"202525_at",0.374050507811048,9.32335059457944,3.1434499441908,0.00215385971431754,0.00571430599049145,-2.66174128576176,"Not Significant","PRSS8"
"211600_at",0.274293849247009,12.1260270376636,3.14212121304234,0.00216282935994466,0.00573741983662463,-2.66558899523761,"Not Significant","PTPRO"
"212728_at",0.139843897283251,8.0530739413271,3.14203716733575,0.0021633978792178,0.00573824484497204,-2.66583232734799,"Not Significant","DLG3"
"215628_x_at",-0.228811084885996,8.21997696572897,-3.1411811405898,0.00216919630854999,0.00575293993613657,-2.66831041767835,"Not Significant",NA
"209404_s_at",0.19392773976812,8.53493387334579,3.13936465213848,0.00218154844944385,0.00578501060323186,-2.67356706214685,"Not Significant","TMED7"
"203653_s_at",0.194653916936312,6.82778280878505,3.13859142300993,0.00218682622382845,0.00579831612869697,-2.67580390265502,"Not Significant","COIL"
"211744_s_at",-0.320027665848698,7.8291672151028,-3.13832280771398,0.00218866246718732,0.00580249443858833,-2.67658086062266,"Not Significant","CD58"
"214631_at",0.0948717649046443,4.3672650833271,3.13804211645239,0.00219058279217145,0.00580689464167932,-2.67739268861676,"Not Significant","ZBTB33"
"201984_s_at",0.248211780189304,8.78585849850467,3.13714027248677,0.00219676328138786,0.00582258548818433,-2.68000063329546,"Not Significant","EGFR"
"207375_s_at",-0.186085692110838,8.8393323198785,-3.13703267014152,0.0021975017794665,0.00582385016078164,-2.68031175514537,"Not Significant","IL15RA"
"211561_x_at",0.159053207692118,7.75832954586916,3.13691561440164,0.00219830542020975,0.00582528715406516,-2.68065020048322,"Not Significant","MAPK14"
"203180_at",0.33441814380577,8.38301564228037,3.13673955617514,0.002199514654064,0.00582779845856221,-2.68115922094737,"Not Significant","ALDH1A3"
"203697_at",-0.357872263776213,8.07012119865421,-3.13619150729804,0.00220328281683009,0.00583708845647662,-2.68274359037419,"Not Significant","FRZB"
"218495_at",0.203860798727305,10.2578658503364,3.13611123526136,0.00220383523830167,0.0058378578952777,-2.68297563162796,"Not Significant","UXT"
"204479_at",-0.213259428407811,7.90179757551402,-3.13525474021753,0.00220973754104669,0.0058527970554075,-2.68545118181483,"Not Significant","OSTF1"
"212447_at",-0.17402784929803,9.19877864125234,-3.1349293430186,0.00221198377484966,0.00585805020857796,-2.68639153823836,"Not Significant","KBTBD2"
"202518_at",-0.169995064477128,8.56229540402804,-3.13437788395458,0.00221579537039347,0.00586744720599854,-2.68798499894267,"Not Significant","BCL7B"
"220922_s_at",0.496771871338845,7.7782705874486,3.13398235488017,0.0022185329602603,0.00587399833097436,-2.68912775051266,"Not Significant","SPANXA1"
"214584_x_at",-0.0854175543585505,5.34533833652336,-3.13305798461105,0.00222494309636267,0.00589027052587018,-2.69179794669987,"Not Significant","ACACB"
"204465_s_at",0.238480805860661,7.26123320942991,3.13269608106097,0.00222745743589078,0.00589622642479855,-2.69284318606344,"Not Significant","INA"
"218187_s_at",0.251011126241379,7.27072043281308,3.13225864228235,0.002230500083114,0.00590357920798543,-2.69410644976254,"Not Significant","C8orf33"
"202105_at",0.162041481156228,9.0344492675514,3.13194957549162,0.00223265215399562,0.00590857339043759,-2.69499890398097,"Not Significant","IGBP1"
"221190_s_at",-0.213205682351161,8.26275936974766,-3.13070838200258,0.00224131418327829,0.00593079253603968,-2.69858220668351,"Not Significant","RMC1"
"213437_at",-0.131820201276214,8.49051711434579,-3.13027602438968,0.00224433884065152,0.00593809099812845,-2.69983013708783,"Not Significant","RUFY3"
"218630_at",0.112404680768824,7.81295041753271,3.13022880815467,0.00224466938226179,0.00593826045885545,-2.69996641042052,"Not Significant","MKS1"
"201527_at",0.201913683597466,10.7877142875888,3.12932627979812,0.0022509963154573,0.00595429141706256,-2.70257091694026,"Not Significant","ATP6V1F"
"222148_s_at",-0.194608619281845,9.50323448653271,-3.12885528389137,0.00225430468041228,0.00596233485977767,-2.70392986315048,"Not Significant","RHOT1"
"220603_s_at",0.195139067673117,8.42322199760748,3.12769567647176,0.0022624692423494,0.00598301724509024,-2.7072749065426,"Not Significant","MCTP2"
"205204_at",0.241389649001407,8.42471979872897,3.1276684163496,0.00226266150537968,0.00598301724509024,-2.70735352958843,"Not Significant","NMB"
"214732_at",0.114434698492611,6.06337897319626,3.12722341329918,0.00226580221592796,0.00599061115063155,-2.70863691681137,"Not Significant","SP1"
"218018_at",0.207970019372273,8.79263798885981,3.12704139615505,0.00226708800987816,0.00599329957576403,-2.70916180972759,"Not Significant","PDXK"
"200772_x_at",0.234990727596762,11.9194990446729,3.12645128421882,0.00227126130293205,0.00600361988294601,-2.7108633729797,"Not Significant","PTMA"
"205142_x_at",0.158763983728359,7.84117067414019,3.12562651518932,0.00227710605553832,0.00601835538317641,-2.71324111143673,"Not Significant","ABCD1"
"41047_at",0.20408376572273,9.76763353686916,3.12554202396974,0.002277705593464,0.00601917224828852,-2.71348466283776,"Not Significant","BBLN"
"221488_s_at",0.225219433994722,10.7747364957196,3.12550682936915,0.00227795537269744,0.00601917224828852,-2.71358611192839,"Not Significant","CUTA"
"202875_s_at",0.180776279676635,7.8596165338785,3.12486809427799,0.00228249295557866,0.0060302929430615,-2.71542711213261,"Not Significant","PBX2"
"214995_s_at",0.133214518950035,7.0760862381215,3.12483824013609,0.00228270524501745,0.0060302929430615,-2.71551315183519,"Not Significant","APOBEC3G"
"218555_at",-0.166729875245602,8.22756064497196,-3.12388786864789,0.00228947282040067,0.00604716120088034,-2.71825176618286,"Not Significant","ANAPC2"
"211136_s_at",0.286460940485573,8.70280742317757,3.12386536272402,0.00228963331022876,0.00604716120088034,-2.71831661139481,"Not Significant","CLPTM1"
"218440_at",-0.280341147957776,8.84540640380374,-3.12371099894964,0.00229073436049497,0.00604935218711891,-2.71876136164446,"Not Significant","MCCC1"
"203741_s_at",-0.381717301758268,7.34150026351402,-3.12305819870348,0.00229539611123493,0.0060609446079687,-2.72064199574271,"Not Significant","ADCY7"
"222015_at",0.126975289307529,8.59014038571028,3.12084301646039,0.00231128083121885,0.00610216478223337,-2.72702120793274,"Not Significant","CSNK1E"
"210639_s_at",0.240888268724137,7.50054227240187,3.12079676231017,0.00231161359768803,0.00610232031717598,-2.72715436892131,"Not Significant","ATG5"
"205520_at",0.105565098591836,6.58578132738318,3.1198496954761,0.00231843687369761,0.00611960777737547,-2.72988051575694,"Not Significant","STRN"
"219625_s_at",-0.267843104397607,8.00132579285047,-3.1190288967736,0.00232436555522255,0.00613453010387588,-2.732242639132,"Not Significant","CERT1"
"210659_at",-0.160937174374032,6.12495821160748,-3.11875394083824,0.00232635472492234,0.00613905285829518,-2.73303380098745,"Not Significant","CMKLR1"
"218373_at",-0.229015699920478,9.15966703190654,-3.11861691857423,0.00232734660295459,0.00614094308509616,-2.73342804893037,"Not Significant","AKTIP"
"208991_at",-0.179475782973258,11.2010783385047,-3.118146187868,0.00233075712501451,0.0061492139494078,-2.73478235086423,"Not Significant","STAT3"
"218619_s_at",0.106936233507037,8.14312384449533,3.11765268667944,0.0023343376048217,0.00615692517578689,-2.7362019806909,"Not Significant","SUV39H1"
"205001_s_at",-0.406896643090429,6.62456038250467,-3.11764800653979,0.00233437158488571,0.00615692517578689,-2.73621544291318,"Not Significant","DDX3Y"
"208661_s_at",0.35668375224736,9.34782471785981,3.11762910074195,0.00233450885474233,0.00615692517578689,-2.73626982446339,"Not Significant","TTC3"
"204532_x_at",0.431739921145671,8.78128017503738,3.11639800037255,0.00234346368939728,0.00617981081548398,-2.73981042830829,"Not Significant","UGT1A9"
"204986_s_at",-0.166108065256509,8.52156656381308,-3.11612892064791,0.00234542517579218,0.00618425147227275,-2.74058413718155,"Not Significant","TAOK2"
"203232_s_at",-0.26092393434729,8.76554863190654,-3.11347118232864,0.00236488109168289,0.0062348136968729,-2.7482231715656,"Not Significant","ATXN1"
"209388_at",0.263601254897255,6.83487019408411,3.11330004811162,0.00236613899559908,0.00623739207842592,-2.74871486946312,"Not Significant","PAPOLA"
"208322_s_at",-0.22993318184729,6.63816380556075,-3.11315342342331,0.00236721723881015,0.00623949630144388,-2.7491361293321,"Not Significant","ST3GAL1"
"207126_x_at",0.465407774832863,9.0108113082243,3.11246146302972,0.00237231190930554,0.00625218524838028,-2.75112394157433,"Not Significant","UGT1A1"
"221475_s_at",0.200743028180859,11.9754149885047,3.11220069286117,0.00237423451090286,0.00625651225241823,-2.75187296691008,"Not Significant","RPL15"
"201237_at",-0.367115358587262,8.42827090841121,-3.11188309626255,0.00237657803468052,0.00626194730362848,-2.75278514729815,"Not Significant","CAPZA2"
"44111_at",0.119195048885644,7.13144604128972,3.11057940277051,0.00238622041388467,0.00628661024859212,-2.75652871644122,"Not Significant","VPS33B"
"210544_s_at",-0.213898814244897,9.38354238259813,-3.11028705079629,0.00238838768613385,0.0062915761685921,-2.7573680281992,"Not Significant","ALDH3A2"
"204412_s_at",0.252926479100633,5.91260134226168,3.10992909470597,0.00239104378454026,0.00629782844573411,-2.75839559270617,"Not Significant","NEFH"
"214156_at",-0.160308152231527,4.48698212896262,-3.10986347433669,0.0023915309966922,0.00629824544163321,-2.75858395470735,"Not Significant","MYRIP"
"219590_x_at",0.124375022386699,9.06321462571963,3.10983163901493,0.00239176739788629,0.00629824544163321,-2.75867533618642,"Not Significant","DPH5"
"212113_at",0.16725173761893,6.85779835751402,3.10887431511054,0.00239888638735981,0.00631624546491064,-2.7614229147547,"Not Significant","ATXN7L3B"
"207090_x_at",0.117366772716044,6.03309836428972,3.10853770126617,0.00240139423289053,0.00632210157035676,-2.76238884922634,"Not Significant","ZFP30"
"218040_at",-0.166520702178043,7.22643612640187,-3.10799992494353,0.00240540583118213,0.00633163074020279,-2.76393185062144,"Not Significant","PRPF38B"
"206045_s_at",0.148561708092188,5.51572672753271,3.10797631478204,0.00240558209606233,0.00633163074020279,-2.76399958837958,"Not Significant","NOL4"
"219995_s_at",0.270875135389866,4.65552512190654,3.10768879693949,0.0024077295617023,0.00633653452502803,-2.76482444505422,"Not Significant","ZNF750"
"202836_s_at",0.268906668759676,9.7226751096729,3.10757357759734,0.00240859063210952,0.0063380520849429,-2.76515497861528,"Not Significant","TXNL4A"
"206695_x_at",0.206654671017946,7.02575638035514,3.10746274995678,0.00240941915157594,0.00633948364087456,-2.76547290389074,"Not Significant","ZNF43"
"213092_x_at",0.279496801889865,5.91085222960748,3.10720949565229,0.00241131340961435,0.00634371861941399,-2.76619936528234,"Not Significant","DNAJC9"
"220390_at",-0.303268924388107,5.60544082585981,-3.10706528521616,0.00241239267318103,0.00634580875179943,-2.76661301161193,"Not Significant","AGBL2"
"214315_x_at",0.292482057509851,10.9583516657477,3.10643877225696,0.00241708667031203,0.00635740583977372,-2.7684098851604,"Not Significant","CALR"
"206106_at",0.216569474793455,7.10871596719626,3.10620827610383,0.00241881573870176,0.00636120277416396,-2.76907088455431,"Not Significant","MAPK12"
"212425_at",-0.210564873522167,5.96470098531776,-3.1055877468513,0.00242347634874642,0.00637270751464674,-2.77085018751634,"Not Significant","SCAMP1"
"209239_at",-0.170252264190007,9.39566556617757,-3.10485527016972,0.00242898848525596,0.00638644842677978,-2.77295010559087,"Not Significant","NFKB1"
"209235_at",0.15262683594722,9.59552769127103,3.1047189363444,0.0024300157269521,0.00638782933299288,-2.77334091172148,"Not Significant","CLCN7"
"211488_s_at",0.153641423907107,5.74436915642991,3.10470947530695,0.00243008702848722,0.00638782933299288,-2.7733680316152,"Not Significant","ITGB8"
"203167_at",-0.22502417135116,9.33220292299066,-3.10443088804144,0.00243218742542428,0.00639259641433465,-2.7741665660275,"Not Significant","TIMP2"
"205698_s_at",0.278634149423294,7.51594780827103,3.10428364645466,0.00243329822745,0.00639476169386347,-2.77458859081522,"Not Significant","MAP2K6"
"201590_x_at",-0.242765165689654,13.2907872071963,-3.10397171169474,0.00243565304270952,0.00640019537154437,-2.77548260495007,"Not Significant","ANXA2"
"203117_s_at",-0.184929661098875,7.5804503298785,-3.1035094068496,0.00243914690046962,0.00640862049088133,-2.77680744596661,"Not Significant","PAN2"
"217766_s_at",-0.166453428514427,9.96301503611215,-3.10335925777843,0.00244028264847176,0.00641084865077766,-2.77723769721251,"Not Significant","TMEM50A"
"215048_at",0.0767385501073184,5.49620246078505,3.10295689970437,0.00244332855926085,0.00641755509926416,-2.7783905659877,"Not Significant","ZNF280B"
"209325_s_at",-0.299303109132653,8.50590681113084,-3.10294595580541,0.00244341145546637,0.00641755509926416,-2.77842192158247,"Not Significant","RGS16"
"220444_at",0.173775548602393,6.07783382943925,3.1026009031525,0.00244602644708683,0.00642366615444148,-2.77941049175844,"Not Significant","ZNF557"
"201377_at",0.214082589058762,9.16584386241122,3.10162269946247,0.0024534539133164,0.00644241262672984,-2.78221252942414,"Not Significant","UBAP2L"
"218386_x_at",-0.202919818404645,8.83077254290654,-3.10129415002917,0.002455953267996,0.00644793749893288,-2.78315348447705,"Not Significant","USP16"
"217226_s_at",-0.22530614362456,8.17931829363551,-3.10127005294139,0.00245613667329095,0.00644793749893288,-2.78322249448275,"Not Significant","SFXN3"
"204974_at",0.13615506208867,6.90694820494392,3.10075727306554,0.0024600425044816,0.00645743045439552,-2.78469090345942,"Not Significant","RAB3A"
"204507_s_at",0.20625188168297,5.51793234666355,3.10017687225384,0.00246447035419007,0.00646829127236953,-2.78635270833498,"Not Significant","PPP3R1"
"212408_at",-0.235790496630542,10.139998763215,-3.09952279157253,0.00246946916415036,0.00648056400232256,-2.7882251616719,"Not Significant","TOR1AIP1"
"208128_x_at",-0.109415170066503,7.22016061882243,-3.09948895422331,0.00246972802170817,0.00648056400232256,-2.78832201971653,"Not Significant","KIF25"
"205181_at",0.166503104503167,7.51600887924299,3.09916352923999,0.00247221882590972,0.00648633605295493,-2.78925349041239,"Not Significant","ZSCAN9"
"222167_at",-0.158994028238213,7.1167524661215,-3.09808009504822,0.00248052823916538,0.00650737117416083,-2.79235403688088,"Not Significant",NA
"200601_at",-0.229596827903237,10.9402364779533,-3.09792696994879,0.00248170472145268,0.00650969114869101,-2.79279217352287,"Not Significant","ACTN4"
"207231_at",-0.11875627174912,5.40152003742056,-3.0978079588187,0.0024826194586158,0.00651132408148963,-2.79313268739483,"Not Significant","DZIP3"
"212031_at",0.206225888406404,9.15702094329906,3.09771791090511,0.00248331178803756,0.00651237337564327,-2.79339032462525,"Not Significant","RBM25"
"210816_s_at",0.156876454301196,7.1705179428785,3.09699189026429,0.00248890031199215,0.00652626096165228,-2.79546732254434,"Not Significant","CYB561"
"219786_at",0.162596435429627,5.91490472845794,3.09569841890138,0.00249888568624427,0.00655167310819874,-2.79916667238551,"Not Significant","TESMIN"
"211251_x_at",0.150118316869458,7.9490157318785,3.09534319448922,0.00250163445299953,0.00655810829602219,-2.80018239378966,"Not Significant","NFYC"
"217625_x_at",-0.145175139358199,6.47819831833645,-3.09485171330067,0.00250544221444209,0.00656641027134937,-2.80158756414937,"Not Significant","LINC00963"
"200768_s_at",-0.245034988459534,10.3645121981589,-3.09483639092154,0.00250556101127244,0.00656641027134937,-2.8016313686285,"Not Significant","MAT2A"
"208497_x_at",-0.129766078719916,6.94113173203738,-3.09482035514764,0.00250568534475985,0.00656641027134937,-2.80167721240625,"Not Significant","NEUROG1"
"217819_at",-0.230704980887755,9.88945186501869,-3.09458018922157,0.00250754815772036,0.00657051923782722,-2.80236378555961,"Not Significant","GOLGA7"
"204503_at",0.180112894984518,8.30787424374766,3.09442953890865,0.00250871731094747,0.00657280985771222,-2.80279443363246,"Not Significant","EVPL"
